id,filtered_words,features,label_index
F094,"immortal, jellyfish, confirmed, sources, real, human, someone, spend","(200,[23,66,71,76,91,103,153,188],[0.6753425559264385,2.4324164671666035,3.172083663361442,2.1561630905384455,3.383392757028649,4.42484663185681,3.6516567436233283,0.6520856937621714])",0.0
R032,"new, report, economic, growth, support, soon, understand, fact, time","(200,[15,17,41,87,105,120,144,157,185],[3.172083663361442,2.997730276216664,3.5085558999826545,3.172083663361442,0.6871770135734415,2.60568818844064,2.38796470459577,3.383392757028649,0.6871770135734415])",1.0
R033,"new, report, education, feel, degree, garden, bring., least, truth","(200,[34,69,105,115,130,136,143,166,185],[3.3262343431887,3.914021008090819,0.6871770135734415,3.914021008090819,2.2847804683605393,3.8187108282864943,2.579019941358479,3.5085558999826545,0.6871770135734415])",1.0
R045,"new, report, technology, breakthrough, today, company, put, dark.","(200,[6,20,71,81,105,117,142,185],[3.4440173788450834,2.661258039595451,3.172083663361442,2.3045830956567186,0.6871770135734415,3.7316994512968646,2.4324164671666035,0.6871770135734415])",1.0
R116,"new, report, education, enter, stand, dinner, catch, than., experts","(200,[22,35,40,86,105,106,130,149,185],[3.8187108282864943,3.3262343431887,4.019381523748645,2.2276220545205905,0.6871770135734415,3.4440173788450834,2.2847804683605393,4.019381523748645,0.6871770135734415])",1.0
F056,"celebrity, scandal, confirmed, sources, learn, box, gas, collection, attack","(200,[7,9,23,86,93,121,122,167,188],[3.7316994512968646,3.3262343431887,0.6753425559264385,2.2276220545205905,3.0385522707369192,2.4789364828014966,3.172083663361442,3.0385522707369192,0.6520856937621714])",0.0
R043,"new, report, policy, cover, view, time, part, behind, catch","(200,[93,104,105,140,142,146,149,157,185],[3.0385522707369192,3.7316994512968646,0.6871770135734415,3.577548771469606,2.4324164671666035,3.0811118851557153,4.019381523748645,3.383392757028649,0.6871770135734415])",1.0
R145,"new, report, economic, growth, help, shake, candidate, door, entire","(200,[24,47,105,120,144,147,158,180,185],[3.577548771469606,2.8844015909096608,0.6871770135734415,2.60568818844064,2.38796470459577,2.2276220545205905,3.0811118851557153,4.137164559405029,0.6871770135734415])",1.0
F200,"secret, cure, confirmed, sources, step, area, thought, care, fine.","(200,[23,49,55,92,110,147,158,188],[0.6753425559264385,3.172083663361442,3.7316994512968646,4.5695609367210785,3.383392757028649,2.2276220545205905,3.0811118851557153,0.6520856937621714])",0.0
F034,"celebrity, scandal, confirmed, sources, art, item, game, avoid","(200,[23,54,86,116,121,175,188],[0.6753425559264385,3.914021008090819,2.2276220545205905,3.383392757028649,2.4789364828014966,4.607168188650764,1.3041713875243428])",0.0
F149,"secret, cure, confirmed, sources, civil, resource, friend, girl, me.","(200,[23,29,70,88,92,147,177,188,193],[0.6753425559264385,4.019381523748645,3.6516567436233283,3.914021008090819,2.2847804683605393,2.2276220545205905,2.4324164671666035,0.6520856937621714,3.7316994512968646])",0.0
F051,"secret, cure, confirmed, sources, really, relate, certain, although","(200,[23,88,92,112,147,179,188],[0.6753425559264385,3.914021008090819,2.2847804683605393,3.2721671219184243,2.2276220545205905,3.8187108282864943,1.3041713875243428])",0.0
F089,"flat, earth, confirmed, sources, exist, employee, energy, talk., second","(200,[2,9,23,56,76,107,118,148,188],[3.914021008090819,3.3262343431887,0.6753425559264385,2.7826188965997183,2.1561630905384455,3.8187108282864943,3.0385522707369192,3.7316994512968646,0.6520856937621714])",0.0
F135,"flat, earth, confirmed, sources, song, fact, kind, then.","(200,[15,23,44,76,118,150,179,188],[3.172083663361442,0.6753425559264385,3.172083663361442,2.1561630905384455,3.0385522707369192,3.2208738275308737,3.8187108282864943,0.6520856937621714])",0.0
F088,"government, cover-up, confirmed, sources, ball, draw, school, call., plan","(200,[13,23,44,59,79,92,123,167,188],[2.6330871626287546,0.6753425559264385,3.172083663361442,2.6330871626287546,3.8187108282864943,2.2847804683605393,3.5085558999826545,3.0385522707369192,0.6520856937621714])",0.0
R010,"new, report, election, upon, phone, man, community","(200,[26,105,132,135,169,174,185],[3.5085558999826545,0.6871770135734415,2.409943611314545,3.4440173788450834,4.42484663185681,3.8187108282864943,0.6871770135734415])",1.0
R211,"new, report, policy, test, sea, decide., anyone","(200,[17,66,105,110,142,185,186],[2.997730276216664,2.4324164671666035,0.6871770135734415,3.383392757028649,2.4324164671666035,0.6871770135734415,4.270695952029551])",1.0
F204,"miracle, drug, confirmed, sources, despite, tough, recent, can.","(200,[23,47,56,60,101,188,191],[0.6753425559264385,5.7688031818193215,2.7826188965997183,2.849310271098391,4.42484663185681,0.6520856937621714,2.209272915852394])",0.0
F168,"miracle, drug, confirmed, sources, author, sister, media, possible, know.","(200,[9,23,43,56,60,100,121,150,188],[3.3262343431887,0.6753425559264385,3.7316994512968646,2.7826188965997183,2.849310271098391,4.270695952029551,2.4789364828014966,3.2208738275308737,0.6520856937621714])",0.0
R011,"new, report, public, health, discussion, create, nice, air, forward.","(200,[4,5,86,88,105,115,170,185],[3.3262343431887,2.8154087194227095,2.2276220545205905,3.914021008090819,0.6871770135734415,3.914021008090819,5.7688031818193215,0.6871770135734415])",1.0
R232,"new, report, climate, change, oil, region, question, quite, night","(200,[21,35,56,69,105,147,159,185,187],[2.60568818844064,3.3262343431887,2.7826188965997183,3.914021008090819,0.6871770135734415,2.2276220545205905,3.8187108282864943,0.6871770135734415,2.60568818844064])",1.0
R042,"new, report, public, health, represent, key, example, great","(200,[5,6,105,117,131,150,170,185],[2.8154087194227095,3.4440173788450834,0.6871770135734415,3.7316994512968646,3.6516567436233283,3.2208738275308737,2.8844015909096608,0.6871770135734415])",1.0
F182,"hoax, confirmed, sources, possible, production, hope, miss., memory, focus","(200,[0,23,100,131,141,153,161,177,188],[3.8187108282864943,0.6753425559264385,4.270695952029551,3.6516567436233283,3.2208738275308737,3.6516567436233283,3.914021008090819,2.4324164671666035,0.6520856937621714])",0.0
F036,"miracle, drug, confirmed, sources, development, move, child., affect, design","(200,[23,55,56,60,71,82,122,188],[0.6753425559264385,7.463398902593729,2.7826188965997183,2.849310271098391,3.172083663361442,4.270695952029551,3.172083663361442,0.6520856937621714])",0.0
F068,"secret, cure, confirmed, sources, expert, month, actually.","(200,[23,88,92,114,141,147,188],[0.6753425559264385,3.914021008090819,2.2847804683605393,4.019381523748645,3.2208738275308737,2.2276220545205905,0.6520856937621714])",0.0
R015,"new, report, election, attack, professor, position, role, speak","(200,[93,105,132,139,143,150,185],[3.0385522707369192,0.6871770135734415,4.81988722262909,4.607168188650764,2.579019941358479,3.2208738275308737,0.6871770135734415])",1.0
R147,"new, report, climate, change, general, actually, poor, part, car","(200,[21,47,65,74,103,105,140,185,187],[2.60568818844064,2.8844015909096608,5.523458920524919,3.7316994512968646,4.42484663185681,0.6871770135734415,3.577548771469606,0.6871770135734415,2.60568818844064])",1.0
F198,"government, cover-up, confirmed, sources, early, marriage, marriage, toward., class","(200,[7,13,23,29,59,92,131,188],[3.7316994512968646,2.6330871626287546,0.6753425559264385,8.03876304749729,2.6330871626287546,2.2847804683605393,3.6516567436233283,0.6520856937621714])",0.0
R081,"new, report, climate, change, pass, court, officer, peace, score","(200,[21,96,97,105,127,168,185,187,192],[2.60568818844064,3.577548771469606,3.383392757028649,0.6871770135734415,3.5085558999826545,3.4440173788450834,0.6871770135734415,2.60568818844064,3.8187108282864943])",1.0
F050,"aliens, confirmed, sources, remember, book, also, girl","(200,[23,29,50,85,188,192,193],[0.6753425559264385,4.019381523748645,2.661258039595451,3.4440173788450834,0.6520856937621714,3.8187108282864943,3.7316994512968646])",0.0
F162,"celebrity, scandal, confirmed, sources, involve, available, show, model","(200,[19,23,71,75,86,102,121,188],[4.019381523748645,0.6753425559264385,3.172083663361442,4.019381523748645,2.2276220545205905,3.2208738275308737,2.4789364828014966,0.6520856937621714])",0.0
R028,"new, report, technology, breakthrough, trade, worry, suffer, glass.","(200,[19,20,32,81,105,135,143,185],[4.019381523748645,2.661258039595451,2.6330871626287546,2.3045830956567186,0.6871770135734415,3.4440173788450834,2.579019941358479,0.6871770135734415])",1.0
R195,"new, report, budget, report, rate, draw, soldier, foot, resource.","(200,[53,84,90,105,141,167,185,191],[2.7200985396183848,4.019381523748645,3.914021008090819,1.374354027146883,3.2208738275308737,3.0385522707369192,0.6871770135734415,2.209272915852394])",1.0
F116,"aliens, confirmed, sources, need, range., language","(200,[9,23,50,116,137,188],[3.3262343431887,0.6753425559264385,2.661258039595451,3.383392757028649,3.8187108282864943,0.6520856937621714])",0.0
R018,"new, report, research, stage, mission, interest, room., important","(200,[30,32,69,70,105,166,167,185],[4.270695952029551,2.6330871626287546,3.914021008090819,3.6516567436233283,0.6871770135734415,3.5085558999826545,3.0385522707369192,0.6871770135734415])",1.0
F073,"immortal, jellyfish, confirmed, sources, prepare, later, man, experience, bring","(200,[23,35,57,66,76,86,160,169,188],[0.6753425559264385,3.3262343431887,3.172083663361442,2.4324164671666035,2.1561630905384455,2.2276220545205905,3.2721671219184243,4.42484663185681,0.6520856937621714])",0.0
F059,"miracle, drug, confirmed, sources, foreign, ten, group.","(200,[6,23,56,60,68,85,188],[3.4440173788450834,0.6753425559264385,2.7826188965997183,2.849310271098391,3.3262343431887,3.4440173788450834,0.6520856937621714])",0.0
R078,"new, report, budget, report, create, perform, hot., matter, throw","(200,[2,4,98,105,125,185,191],[3.914021008090819,3.3262343431887,6.6524686863774,1.374354027146883,2.920769235080536,0.6871770135734415,2.209272915852394])",1.0
F216,"secret, cure, confirmed, sources, husband, however, join, take., term","(200,[8,23,92,111,147,152,157,188],[2.5530444549552183,0.6753425559264385,2.2847804683605393,4.830311739964974,2.2276220545205905,3.8187108282864943,3.383392757028649,1.3041713875243428])",0.0
F206,"celebrity, scandal, confirmed, sources, study, computer, herself., likely, return","(200,[23,24,35,38,86,109,121,151,188],[0.6753425559264385,3.577548771469606,3.3262343431887,3.6516567436233283,2.2276220545205905,3.6516567436233283,2.4789364828014966,3.8187108282864943,0.6520856937621714])",0.0
R036,"new, report, research, want, speak, teach, executive, group, them.","(200,[32,105,112,122,132,157,166,185],[2.6330871626287546,0.6871770135734415,3.2721671219184243,3.172083663361442,2.409943611314545,3.383392757028649,7.017111799965309,0.6871770135734415])",1.0
F104,"aliens, confirmed, sources, point, teacher, dark, analysis, bag, option","(200,[13,15,16,23,50,96,97,108,188],[2.6330871626287546,3.172083663361442,3.2208738275308737,0.6753425559264385,2.661258039595451,3.577548771469606,3.383392757028649,4.137164559405029,0.6520856937621714])",0.0
F000,"hoax, confirmed, sources, war, yet, fund, mention., fish, physical","(200,[23,37,38,49,73,119,176,177,188],[0.6753425559264385,3.914021008090819,3.6516567436233283,3.172083663361442,3.383392757028649,3.5085558999826545,3.577548771469606,2.4324164671666035,0.6520856937621714])",0.0
R136,"new, report, education, pull, kind, write, sit, us.","(200,[44,45,79,105,130,146,185,197],[3.172083663361442,3.6516567436233283,3.8187108282864943,0.6871770135734415,2.2847804683605393,3.0811118851557153,0.6871770135734415,3.8187108282864943])",1.0
F019,"immortal, jellyfish, confirmed, sources, way, case, safe., point","(200,[16,23,66,76,91,142,188,191],[3.2208738275308737,0.6753425559264385,2.4324164671666035,2.1561630905384455,3.383392757028649,2.4324164671666035,0.6520856937621714,2.209272915852394])",0.0
R012,"new, report, technology, breakthrough, majority, free, including, home","(200,[20,44,73,81,105,134,165,185],[2.661258039595451,3.172083663361442,3.383392757028649,2.3045830956567186,0.6871770135734415,3.6516567436233283,4.270695952029551,0.6871770135734415])",1.0
R052,"new, report, education, campaign, wind, movement, across, fine, key.","(200,[31,57,74,75,94,105,130,158,185],[3.8187108282864943,3.172083663361442,3.7316994512968646,4.019381523748645,3.577548771469606,0.6871770135734415,2.2847804683605393,3.0811118851557153,0.6871770135734415])",1.0
R123,"new, report, climate, change, challenge, throughout, course, man, certain","(200,[21,52,88,105,135,148,169,185,187],[2.60568818844064,3.172083663361442,3.914021008090819,0.6871770135734415,3.4440173788450834,3.7316994512968646,4.42484663185681,0.6871770135734415,2.60568818844064])",1.0
F040,"government, cover-up, confirmed, sources, impact, among, situation, kid., local","(200,[13,23,28,56,59,136,162,172,188],[2.6330871626287546,0.6753425559264385,4.42484663185681,2.7826188965997183,2.6330871626287546,3.8187108282864943,3.8187108282864943,4.607168188650764,0.6520856937621714])",0.0
R160,"new, report, climate, change, article, less, crime, shake, agree","(200,[21,102,105,125,131,180,185,187,195],[2.60568818844064,3.2208738275308737,0.6871770135734415,2.920769235080536,3.6516567436233283,4.137164559405029,0.6871770135734415,2.60568818844064,4.42484663185681])",1.0
F067,"immortal, jellyfish, confirmed, sources, democrat, face, energy, century.","(200,[23,34,66,76,107,188],[0.6753425559264385,6.6524686863774,2.4324164671666035,2.1561630905384455,3.8187108282864943,1.3041713875243428])",0.0
R069,"new, report, research, something, worry, participant, central.","(200,[26,32,71,105,143,185,196],[3.5085558999826545,2.6330871626287546,3.172083663361442,0.6871770135734415,2.579019941358479,0.6871770135734415,3.6516567436233283])",1.0
F160,"mind, control, confirmed, sources, treat, single, turn, notice","(200,[8,23,86,89,125,150,184,188],[2.5530444549552183,0.6753425559264385,2.2276220545205905,4.270695952029551,2.920769235080536,3.2208738275308737,2.60568818844064,0.6520856937621714])",0.0
F053,"hoax, confirmed, sources, forward, system, thousand, factor, culture","(200,[11,23,45,161,177,188,196,198],[3.383392757028649,0.6753425559264385,3.6516567436233283,3.914021008090819,2.4324164671666035,0.6520856937621714,3.6516567436233283,3.8187108282864943])",0.0
R074,"new, report, education, writer, nature, international., agent, phone, wind.","(200,[11,16,26,86,105,106,130,178,185],[3.383392757028649,3.2208738275308737,3.5085558999826545,2.2276220545205905,0.6871770135734415,3.4440173788450834,2.2847804683605393,4.270695952029551,0.6871770135734415])",1.0
R007,"new, report, election, body, east, agree, similar., rock, us","(200,[41,60,105,125,132,174,176,185],[3.5085558999826545,2.849310271098391,0.6871770135734415,2.920769235080536,2.409943611314545,3.8187108282864943,7.155097542939212,0.6871770135734415])",1.0
R119,"new, report, climate, change, toward, task, sometimes, stand, small","(200,[21,22,51,69,86,105,185,187,194],[2.60568818844064,3.8187108282864943,3.8187108282864943,3.914021008090819,2.2276220545205905,0.6871770135734415,0.6871770135734415,2.60568818844064,3.5085558999826545])",1.0
R087,"new, report, budget, report, art, without, across, teacher, system.","(200,[43,54,74,105,108,158,185,191],[3.7316994512968646,3.914021008090819,3.7316994512968646,1.374354027146883,4.137164559405029,3.0811118851557153,0.6871770135734415,2.209272915852394])",1.0
F145,"miracle, drug, confirmed, sources, drop, chance, court, five.","(200,[23,56,60,146,168,176,177,188],[0.6753425559264385,2.7826188965997183,2.849310271098391,3.0811118851557153,3.4440173788450834,3.577548771469606,2.4324164671666035,0.6520856937621714])",0.0
R065,"new, report, budget, report, minute, area, partner, grow, pull","(200,[4,49,105,116,157,185,191,197],[3.3262343431887,3.172083663361442,1.374354027146883,3.383392757028649,3.383392757028649,0.6871770135734415,2.209272915852394,3.8187108282864943])",1.0
R208,"new, report, budget, report, responsibility, hold, late, build, campaign","(200,[14,75,79,102,105,185,189,191],[3.2208738275308737,4.019381523748645,3.8187108282864943,3.2208738275308737,1.374354027146883,0.6871770135734415,3.6516567436233283,2.209272915852394])",1.0
R048,"new, report, budget, report, use, effect, happy, republican, hot","(200,[16,93,105,124,133,147,185,191],[3.2208738275308737,3.0385522707369192,1.374354027146883,3.6516567436233283,3.3262343431887,2.2276220545205905,0.6871770135734415,2.209272915852394])",1.0
F076,"aliens, confirmed, sources, huge, later, control, type, away, red","(200,[8,23,50,52,126,137,160,188,198],[2.5530444549552183,0.6753425559264385,2.661258039595451,3.172083663361442,3.6516567436233283,3.8187108282864943,3.2721671219184243,0.6520856937621714,3.8187108282864943])",0.0
R019,"new, report, policy, meet, per, company, hit, candidate.","(200,[52,98,105,140,142,147,185],[3.172083663361442,3.3262343431887,0.6871770135734415,3.577548771469606,4.864832934333207,2.2276220545205905,0.6871770135734415])",1.0
F115,"immortal, jellyfish, confirmed, sources, forward, carry, time., bag","(200,[11,15,23,54,66,76,188],[3.383392757028649,3.172083663361442,0.6753425559264385,3.914021008090819,2.4324164671666035,4.312326181076891,0.6520856937621714])",0.0
R031,"new, report, education, economic, note, lay, behavior, reach, without.","(200,[4,75,105,109,130,135,144,185,186],[3.3262343431887,4.019381523748645,0.6871770135734415,3.6516567436233283,2.2847804683605393,3.4440173788450834,2.38796470459577,0.6871770135734415,4.270695952029551])",1.0
R190,"new, report, research, much, rate, believe, laugh.","(200,[32,53,73,105,124,133,185],[2.6330871626287546,2.7200985396183848,3.383392757028649,0.6871770135734415,3.6516567436233283,3.3262343431887,0.6871770135734415])",1.0
F057,"mind, control, confirmed, sources, use, serious, better, idea, whole","(200,[8,23,27,117,133,143,158,184,188],[2.5530444549552183,0.6753425559264385,3.7316994512968646,3.7316994512968646,3.3262343431887,2.579019941358479,3.0811118851557153,2.60568818844064,0.6520856937621714])",0.0
F158,"immortal, jellyfish, confirmed, sources, card, hit, yeah, information","(200,[23,49,52,66,76,144,188,190],[0.6753425559264385,3.172083663361442,3.172083663361442,2.4324164671666035,2.1561630905384455,2.38796470459577,0.6520856937621714,3.0811118851557153])",0.0
F234,"flat, earth, confirmed, sources, movement, ground, mean, data, series","(200,[23,63,76,87,94,95,109,118,188],[0.6753425559264385,3.6516567436233283,2.1561630905384455,3.172083663361442,3.577548771469606,3.914021008090819,3.6516567436233283,3.0385522707369192,0.6520856937621714])",0.0
F155,"flat, earth, confirmed, sources, agreement, represent, opportunity, use., significant","(200,[13,21,23,76,117,118,152,176,188],[2.6330871626287546,2.60568818844064,0.6753425559264385,2.1561630905384455,3.7316994512968646,3.0385522707369192,3.8187108282864943,3.577548771469606,0.6520856937621714])",0.0
F106,"flat, earth, confirmed, sources, budget, husband, hot, well","(200,[8,23,76,93,118,157,188,191],[2.5530444549552183,0.6753425559264385,2.1561630905384455,3.0385522707369192,3.0385522707369192,3.383392757028649,0.6520856937621714,2.209272915852394])",0.0
R051,"new, report, policy, win, president, market, actually, prove., sit","(200,[47,57,105,106,142,146,185,198],[2.8844015909096608,3.172083663361442,1.374354027146883,3.4440173788450834,2.4324164671666035,3.0811118851557153,0.6871770135734415,3.8187108282864943])",1.0
R203,"new, report, education, involve, father, financial, thought, every, issue.","(200,[0,7,55,71,81,105,130,178,185],[3.8187108282864943,3.7316994512968646,3.7316994512968646,3.172083663361442,2.3045830956567186,0.6871770135734415,2.2847804683605393,4.270695952029551,0.6871770135734415])",1.0
F063,"secret, cure, confirmed, sources, shoulder, tonight, understand, give","(200,[23,87,92,147,156,183,188,189],[0.6753425559264385,3.172083663361442,2.2847804683605393,2.2276220545205905,3.2208738275308737,3.914021008090819,0.6520856937621714,3.6516567436233283])",0.0
R080,"new, report, policy, political, trouble, strategy, might, mr, office","(200,[47,91,105,109,124,135,142,144,185],[2.8844015909096608,3.383392757028649,0.6871770135734415,3.6516567436233283,3.6516567436233283,3.4440173788450834,2.4324164671666035,2.38796470459577,0.6871770135734415])",1.0
R226,"new, report, public, health, toward, step, indeed, condition","(200,[5,105,128,134,158,170,185,194],[2.8154087194227095,0.6871770135734415,2.8844015909096608,3.6516567436233283,3.0811118851557153,2.8844015909096608,0.6871770135734415,3.5085558999826545])",1.0
F144,"hoax, confirmed, sources, without, thank, model, four, laugh","(200,[23,43,87,98,102,177,188],[0.6753425559264385,7.463398902593729,3.172083663361442,3.3262343431887,3.2208738275308737,2.4324164671666035,0.6520856937621714])",0.0
F241,"flat, earth, confirmed, sources, figure, matter, nature, parent.","(200,[2,11,23,76,110,118,158,188],[3.914021008090819,3.383392757028649,0.6753425559264385,2.1561630905384455,3.383392757028649,3.0385522707369192,3.0811118851557153,0.6520856937621714])",0.0
R150,"new, report, election, miss, career, bed, fall, face, spring","(200,[34,44,71,97,105,129,130,132,185],[3.3262343431887,3.172083663361442,3.172083663361442,3.383392757028649,0.6871770135734415,4.830311739964974,2.2847804683605393,2.409943611314545,0.6871770135734415])",1.0
R153,"new, report, research, stay, among, soldier, southern, administration, later.","(200,[32,33,59,105,141,143,162,185],[2.6330871626287546,3.2208738275308737,2.6330871626287546,0.6871770135734415,3.2208738275308737,2.579019941358479,3.8187108282864943,1.374354027146883])",1.0
F175,"hoax, confirmed, sources, thing, method, cost, pull, son., argue","(200,[15,23,40,57,90,130,177,188,197],[3.172083663361442,0.6753425559264385,4.019381523748645,3.172083663361442,3.914021008090819,2.2847804683605393,2.4324164671666035,0.6520856937621714,3.8187108282864943])",0.0
F161,"immortal, jellyfish, confirmed, sources, nearly, draw, president, next, choose","(200,[23,66,73,76,106,167,188],[0.6753425559264385,4.864832934333207,3.383392757028649,2.1561630905384455,6.888034757690167,3.0385522707369192,0.6520856937621714])",0.0
F147,"secret, cure, confirmed, sources, successful, clearly, outside, action, black.","(200,[11,23,33,38,59,92,147,168,188],[3.383392757028649,0.6753425559264385,3.2208738275308737,3.6516567436233283,2.6330871626287546,2.2847804683605393,2.2276220545205905,3.4440173788450834,0.6520856937621714])",0.0
F018,"secret, cure, confirmed, sources, congress, affect, subject, difficult.","(200,[23,55,92,128,137,147,188],[0.6753425559264385,7.463398902593729,2.2847804683605393,2.8844015909096608,3.8187108282864943,2.2276220545205905,0.6520856937621714])",0.0
F211,"celebrity, scandal, confirmed, sources, appear, suffer, cover., value","(200,[3,23,67,86,121,135,182,188],[4.019381523748645,0.6753425559264385,4.607168188650764,2.2276220545205905,2.4789364828014966,3.4440173788450834,3.8187108282864943,0.6520856937621714])",0.0
R117,"new, report, research, especially, model, right, reality, light, hold.","(200,[23,32,80,102,105,120,173,185,190],[0.6753425559264385,2.6330871626287546,4.270695952029551,3.2208738275308737,0.6871770135734415,2.60568818844064,3.8187108282864943,0.6871770135734415,3.0811118851557153])",1.0
F016,"aliens, confirmed, sources, notice, surface, red, trouble., interview, big","(200,[23,35,48,50,52,81,117,125,188],[0.6753425559264385,3.3262343431887,4.019381523748645,2.661258039595451,3.172083663361442,2.3045830956567186,3.7316994512968646,2.920769235080536,0.6520856937621714])",0.0
F029,"flat, earth, confirmed, sources, rate, part, deep, world, middle","(200,[23,53,76,78,118,140,160,162,188],[0.6753425559264385,2.7200985396183848,2.1561630905384455,4.830311739964974,3.0385522707369192,3.577548771469606,3.2721671219184243,3.8187108282864943,0.6520856937621714])",0.0
F205,"celebrity, scandal, confirmed, sources, fast, put, travel, indicate, machine","(200,[23,40,63,71,81,85,86,121,188],[0.6753425559264385,4.019381523748645,3.6516567436233283,3.172083663361442,2.3045830956567186,3.4440173788450834,2.2276220545205905,2.4789364828014966,0.6520856937621714])",0.0
R112,"new, report, economic, growth, seat, someone, strong, guy","(200,[47,71,94,105,120,144,155,185],[2.8844015909096608,3.172083663361442,3.577548771469606,0.6871770135734415,2.60568818844064,2.38796470459577,4.607168188650764,0.6871770135734415])",1.0
F218,"government, cover-up, confirmed, sources, run, standard, church, measure","(200,[13,23,59,66,73,128,167,188],[2.6330871626287546,0.6753425559264385,2.6330871626287546,2.4324164671666035,3.383392757028649,2.8844015909096608,3.0385522707369192,0.6520856937621714])",0.0
R187,"new, report, education, land, probably, sing, ability., long","(200,[26,51,97,104,105,130,148,185],[3.5085558999826545,3.8187108282864943,3.383392757028649,3.7316994512968646,0.6871770135734415,2.2847804683605393,3.7316994512968646,0.6871770135734415])",1.0
F087,"celebrity, scandal, confirmed, sources, door, space, certainly, difficult, decade.","(200,[23,47,73,86,112,121,188,197],[0.6753425559264385,2.8844015909096608,3.383392757028649,2.2276220545205905,3.2721671219184243,2.4789364828014966,1.3041713875243428,3.8187108282864943])",0.0
R171,"new, report, education, year, war, range, various, outside., modern","(200,[47,99,105,119,130,136,154,165,185],[2.8844015909096608,4.270695952029551,0.6871770135734415,3.5085558999826545,2.2847804683605393,3.8187108282864943,4.270695952029551,4.270695952029551,0.6871770135734415])",1.0
R113,"new, report, technology, breakthrough, effect, long, enter., trip","(200,[20,68,81,104,105,124,182,185],[2.661258039595451,3.3262343431887,2.3045830956567186,3.7316994512968646,0.6871770135734415,3.6516567436233283,3.8187108282864943,0.6871770135734415])",1.0
R222,"new, report, public, health, fear, end, manager, everything, store.","(200,[5,43,52,53,105,113,156,170,185],[2.8154087194227095,3.7316994512968646,3.172083663361442,2.7200985396183848,0.6871770135734415,3.2721671219184243,3.2208738275308737,2.8844015909096608,0.6871770135734415])",1.0
F233,"secret, cure, confirmed, sources, five, house, along, organization, serve","(200,[23,36,40,92,125,147,164,174,188],[0.6753425559264385,4.137164559405029,4.019381523748645,2.2847804683605393,2.920769235080536,2.2276220545205905,3.7316994512968646,3.8187108282864943,0.6520856937621714])",0.0
R223,"new, report, climate, change, official, lot, fact, behind, station","(200,[15,21,85,105,143,146,185,187],[6.344167326722884,2.60568818844064,3.4440173788450834,0.6871770135734415,2.579019941358479,3.0811118851557153,0.6871770135734415,2.60568818844064])",1.0
F224,"secret, cure, confirmed, sources, next, individual, speak, benefit, reveal","(200,[14,23,53,73,92,107,132,147,188],[3.2208738275308737,0.6753425559264385,2.7200985396183848,3.383392757028649,2.2847804683605393,3.8187108282864943,2.409943611314545,2.2276220545205905,0.6520856937621714])",0.0
R181,"new, report, climate, change, seven, many, boy, state, bring","(200,[8,21,50,57,105,157,185,187,188],[2.5530444549552183,2.60568818844064,2.661258039595451,3.172083663361442,0.6871770135734415,3.383392757028649,0.6871770135734415,2.60568818844064,0.6520856937621714])",1.0
R056,"new, report, public, health, court, everything, policy, surface.","(200,[5,17,105,142,156,168,170,185],[2.8154087194227095,2.997730276216664,0.6871770135734415,2.4324164671666035,3.2208738275308737,3.4440173788450834,2.8844015909096608,0.6871770135734415])",1.0
R110,"new, report, education, true, couple, fly, discussion, rock","(200,[102,105,115,130,144,174,185,188],[3.2208738275308737,0.6871770135734415,3.914021008090819,2.2847804683605393,2.38796470459577,3.8187108282864943,0.6871770135734415,0.6520856937621714])",1.0
R219,"new, report, education, owner, computer, operation, never., pick","(200,[40,53,105,122,130,151,172,185],[4.019381523748645,2.7200985396183848,0.6871770135734415,3.172083663361442,2.2847804683605393,3.8187108282864943,4.607168188650764,0.6871770135734415])",1.0
R224,"new, report, education, start, hope, raise, fear, industry","(200,[0,10,105,113,127,130,185,196],[3.8187108282864943,4.270695952029551,0.6871770135734415,3.2721671219184243,3.5085558999826545,2.2847804683605393,0.6871770135734415,3.6516567436233283])",1.0
F178,"immortal, jellyfish, confirmed, sources, thus, form, rich, important","(200,[12,21,23,66,76,84,167,188],[4.137164559405029,2.60568818844064,0.6753425559264385,2.4324164671666035,2.1561630905384455,4.019381523748645,3.0385522707369192,0.6520856937621714])",0.0
F074,"secret, cure, confirmed, sources, fish, western, term, represent, know","(200,[23,92,117,124,147,176,179,188],[0.6753425559264385,2.2847804683605393,3.7316994512968646,3.6516567436233283,2.2276220545205905,3.577548771469606,3.8187108282864943,1.3041713875243428])",0.0
R034,"new, report, budget, report, offer, moment, detail, imagine., every","(200,[1,26,81,105,143,158,185,191],[3.914021008090819,3.5085558999826545,2.3045830956567186,1.374354027146883,2.579019941358479,3.0811118851557153,0.6871770135734415,2.209272915852394])",1.0
R095,"new, report, policy, prepare, individual, enough, firm, teacher.","(200,[14,86,94,100,105,142,148,185],[3.2208738275308737,2.2276220545205905,3.577548771469606,4.270695952029551,0.6871770135734415,2.4324164671666035,3.7316994512968646,0.6871770135734415])",1.0
F011,"aliens, confirmed, sources, land, point, reach, space., school, community","(200,[16,23,50,79,98,148,174,186,188],[3.2208738275308737,0.6753425559264385,2.661258039595451,3.8187108282864943,3.3262343431887,3.7316994512968646,3.8187108282864943,4.270695952029551,0.6520856937621714])",0.0
